Date,Open,High,Low,Close,Adj Close,Volume,ret,Mkt-RF,SMB,HML,RF,Lo 10,Dec 2,Dec 3,Dec 4,Dec 5,Dec 6,Dec 7,Dec 8,Dec 9,Hi 10
1988-12-31,4725.0,4725.0,4700.0,4700.0,4700.0,120,0.0,0.0149,0.0197,-0.0161,0.0063,0.030899999999999997,0.0271,0.0298,0.022400000000000003,0.0245,0.0138,0.0103,0.0141,0.0106,0.0031
1989-01-31,4975.0,4975.0,4925.0,4925.0,4925.0,70,0.0478723404255319,0.061,-0.0222,0.0062,0.0055000000000000005,0.0649,0.0741,0.0604,0.0673,0.0652,0.056799999999999996,0.063,0.057300000000000004,0.0755,0.0808
1989-02-28,4725.0,4725.0,4700.0,4725.0,4725.0,130,-0.040609137055837574,-0.0225,0.0282,0.009300000000000001,0.0060999999999999995,-0.015,-0.0318,-0.0104,-0.0241,-0.0246,-0.009899999999999999,-0.0098,-0.0085,-0.0118,-0.0097
1989-03-31,4950.0,4950.0,4950.0,4950.0,4950.0,150,0.04761904761904767,0.015700000000000002,0.0067,0.0054,0.0067,0.0281,0.018600000000000002,0.030699999999999998,-0.0077,0.0352,0.035,0.012,0.0365,0.018000000000000002,0.0222
1989-04-30,6350.0,6400.0,6275.0,6275.0,6275.0,180,0.26767676767676774,0.0433,-0.0068000000000000005,-0.013999999999999999,0.0067,0.0599,0.0599,0.053,0.0487,0.0301,0.0662,0.0492,0.0398,0.0437,0.0371
1989-05-31,6325.0,6425.0,6325.0,6425.0,6425.0,120,0.0239043824701195,0.0335,-0.0005,-0.0087,0.0079,0.0495,0.045,0.0512,0.0163,0.0415,0.0415,0.0452,0.0394,0.0412,0.0379
1989-06-30,6675.0,6675.0,6550.0,6575.0,6575.0,190,0.023346303501945442,-0.013500000000000002,-0.0102,0.0223,0.0070999999999999995,-0.0189,-0.0038,-0.0128,-0.0021,-0.0054,-0.0146,0.005,-0.006999999999999999,-0.0011,0.031400000000000004
1989-07-31,7425.0,7525.0,7400.0,7500.0,7500.0,310,0.14068441064638781,0.07200000000000001,-0.0416,-0.0279,0.006999999999999999,0.10369999999999999,0.0944,0.10339999999999999,0.0677,0.055099999999999996,0.07200000000000001,0.0795,0.057,0.06269999999999999,0.0555
1989-08-31,7925.0,8000.0,7925.0,7975.0,7975.0,150,0.06333333333333324,0.0144,0.005600000000000001,0.006,0.0074,0.0036,0.0172,0.02,0.0321,0.030899999999999997,0.0319,0.021400000000000002,0.0241,0.028300000000000002,0.0195
1989-09-30,8675.0,8750.0,8625.0,8625.0,8625.0,170,0.08150470219435735,-0.0076,0.0032,-0.0127,0.006500000000000001,0.022099999999999998,-0.0070999999999999995,-0.0032,-0.022400000000000003,0.0007000000000000001,-0.012199999999999999,0.0028000000000000004,0.0060999999999999995,-0.0023,-0.0068000000000000005
1989-10-31,8235.0,8535.0,8235.0,8510.0,8510.0,300,-0.013333333333333308,-0.036699999999999997,-0.032400000000000005,-0.0111,0.0068000000000000005,-0.009399999999999999,-0.013300000000000001,-0.031400000000000004,-0.049699999999999994,-0.0341,-0.0446,-0.0333,-0.0348,-0.012,-0.0371
1989-11-30,8250.0,8250.0,8250.0,8250.0,8250.0,40,-0.03055229142185667,0.0103,-0.0124,-0.0109,0.0069,0.0229,0.0098,0.029900000000000003,0.0124,0.0252,0.0115,0.0147,0.0079,0.0116,0.0062
1989-12-31,8575.0,8700.0,8575.0,8675.0,8675.0,210,0.051515151515151514,0.0116,-0.023700000000000002,0.0016,0.0060999999999999995,0.0084,0.0105,0.028300000000000002,-0.0149,0.0347,0.03,0.04019999999999999,0.037200000000000004,0.005699999999999999,0.0168
1990-01-31,7250.0,7455.0,7250.0,7455.0,7455.0,480,-0.14063400576368879,-0.0785,-0.0125,0.0085,0.005699999999999999,-0.0797,-0.0779,-0.0754,-0.0417,-0.0661,-0.0825,-0.0693,-0.07919999999999999,-0.0641,-0.077
1990-02-28,7225.0,7250.0,7125.0,7225.0,7225.0,170,-0.030851777330650587,0.0111,0.0097,0.0064,0.005699999999999999,0.0036,0.010700000000000001,0.0064,0.038900000000000004,0.0226,0.0232,0.0012,0.0282,0.0304,0.0121
1990-03-31,6900.0,6925.0,6675.0,6725.0,6725.0,750,-0.0692041522491349,0.0183,0.0146,-0.0292,0.0064,0.044000000000000004,0.0345,0.0444,0.0291,0.0043,0.0167,0.018000000000000002,0.0022,0.0171,-0.0085
1990-04-30,6700.0,6725.0,6700.0,6700.0,6700.0,350,-0.0037174721189591198,-0.0336,-0.0045000000000000005,-0.0259,0.0069,-0.0016,-0.0126,-0.022099999999999998,-0.0147,-0.0315,-0.0492,-0.0449,-0.0424,-0.039599999999999996,-0.06
1990-05-31,7150.0,7150.0,7100.0,7150.0,7150.0,200,0.0671641791044777,0.0842,-0.0256,-0.0383,0.0068000000000000005,0.13019999999999998,0.08410000000000001,0.09390000000000001,0.11630000000000001,0.0801,0.07690000000000001,0.060599999999999994,0.0659,0.0851,0.0537
1990-06-30,7225.0,7250.0,7200.0,7200.0,7200.0,270,0.006993006993007089,-0.0109,0.013600000000000001,-0.019299999999999998,0.0063,0.0269,0.0253,-0.016399999999999998,-0.018500000000000003,-0.0149,-0.0264,-0.028399999999999998,-0.0277,-0.0058,0.0025
1990-07-31,7000.0,7000.0,7000.0,7000.0,7000.0,70,-0.02777777777777779,-0.019,-0.030899999999999997,-0.0004,0.0068000000000000005,-0.013000000000000001,-0.0183,-0.0195,-0.0108,0.0189,-0.0097,-0.0296,-0.011699999999999999,-0.022799999999999997,-0.0342
1990-08-31,6425.0,6425.0,6400.0,6400.0,6400.0,290,-0.08571428571428574,-0.1015,-0.0356,0.016,0.0066,-0.0886,-0.10529999999999999,-0.1208,-0.08960000000000001,-0.077,-0.0779,-0.0967,-0.09449999999999999,-0.1007,-0.11720000000000001
1990-09-30,5800.0,5875.0,5550.0,5875.0,5875.0,850,-0.08203125,-0.061200000000000004,-0.036699999999999997,0.0060999999999999995,0.006,-0.0641,-0.0478,-0.0697,-0.038900000000000004,-0.0337,-0.031400000000000004,-0.0828,-0.050499999999999996,-0.0666,-0.098
1990-10-31,5925.0,5975.0,5925.0,5950.0,5950.0,180,0.012765957446808418,-0.0192,-0.0553,0.0,0.0068000000000000005,0.0055000000000000005,0.0058,-0.0166,-0.0288,-0.006999999999999999,-0.0393,-0.0258,0.012,-0.0034000000000000002,-0.0319
1990-11-30,6100.0,6350.0,6075.0,6345.0,6345.0,340,0.06638655462184873,0.0635,0.0045000000000000005,-0.0297,0.005699999999999999,0.08070000000000001,0.0554,0.0864,0.06570000000000001,0.062,0.0707,0.0827,0.056299999999999996,0.0538,0.0375
1990-12-31,6625.0,6700.0,6600.0,6675.0,6675.0,180,0.05200945626477549,0.0246,0.008199999999999999,-0.0163,0.006,0.0361,0.0353,0.045599999999999995,0.028300000000000002,0.024700000000000003,0.0171,0.0374,0.025,0.0254,0.0014000000000000002
1991-01-31,7325.0,7400.0,7325.0,7400.0,7400.0,330,0.10861423220973787,0.046900000000000004,0.0383,-0.015700000000000002,0.0052,0.0599,0.0601,0.0803,0.0356,0.011699999999999999,0.0548,0.0665,0.0513,0.0394,0.0688
1991-02-28,8125.0,8250.0,8075.0,8075.0,8075.0,330,0.09121621621621623,0.0719,0.039900000000000005,-0.0063,0.0048,0.0843,0.08689999999999999,0.0709,0.0851,0.0592,0.0629,0.0705,0.0694,0.07769999999999999,0.0932
1991-03-31,8050.0,8050.0,8000.0,8025.0,8025.0,100,-0.006191950464396245,0.0265,0.039,-0.013000000000000001,0.0044,0.0541,0.0426,0.0274,0.0233,0.024300000000000002,-0.0103,0.0217,0.038900000000000004,0.0332,0.0178
1991-04-30,8125.0,8200.0,8100.0,8125.0,8125.0,180,0.012461059190031154,-0.0028000000000000004,0.0048,0.014499999999999999,0.0053,0.0003,-0.008100000000000001,-0.0034999999999999996,0.0076,0.012,-0.0031,0.0218,0.012,0.0033,-0.004699999999999999
1991-05-31,8600.0,8750.0,8600.0,8750.0,8750.0,570,0.07692307692307687,0.0365,-0.004,-0.0049,0.004699999999999999,0.046,0.0371,0.057699999999999994,0.0365,0.0218,0.0325,0.045,0.0409,0.0362,0.091
1991-06-30,8425.0,8425.0,8350.0,8400.0,8400.0,380,-0.040000000000000036,-0.049400000000000006,0.0015,0.010700000000000001,0.0042,-0.0431,-0.0509,-0.0574,-0.045700000000000005,-0.0339,-0.048499999999999995,-0.047599999999999996,-0.0347,-0.0362,-0.0479
1991-07-31,8525.0,8525.0,8525.0,8525.0,8525.0,10,0.014880952380952328,0.0424,-0.0091,-0.0132,0.0049,0.0737,0.0363,0.0265,0.0358,0.043899999999999995,0.0391,0.0472,0.0406,0.0412,0.028399999999999998
1991-08-31,8775.0,8800.0,8750.0,8775.0,8775.0,120,0.029325513196480912,0.0232,0.0159,-0.0078000000000000005,0.0046,0.043899999999999995,0.033,0.014499999999999999,0.0086,0.0196,0.037599999999999995,0.025699999999999997,0.0169,0.0435,0.0106
1991-09-30,8850.0,8875.0,8775.0,8875.0,8875.0,400,0.01139601139601143,-0.0159,0.016399999999999998,-0.010700000000000001,0.0046,-0.0179,-0.0129,-0.0296,0.0033,-0.017,0.0044,0.019299999999999998,-0.0092,-0.0236,-0.032400000000000005
1991-10-31,8575.0,8575.0,8550.0,8570.0,8570.0,260,-0.034366197183098635,0.0129,0.008100000000000001,-0.0046,0.0042,0.023,0.0040999999999999995,0.0118,0.0078000000000000005,0.016200000000000003,0.021400000000000002,0.041100000000000005,0.0171,0.023799999999999998,0.0116
1991-11-30,8350.0,8350.0,8350.0,8350.0,8350.0,10,-0.025670945157526215,-0.04190000000000001,-0.005,-0.018799999999999997,0.0039000000000000003,-0.001,-0.051399999999999994,-0.062400000000000004,-0.046900000000000004,-0.0538,-0.0432,-0.03,-0.045,-0.0625,-0.0741
1991-12-31,9075.0,9100.0,9025.0,9050.0,9050.0,220,0.08383233532934131,0.1084,-0.022400000000000003,-0.0418,0.0038,0.1574,0.1263,0.1183,0.0674,0.0866,0.0806,0.0799,0.06860000000000001,0.111,0.1017
1992-01-31,8900.0,8900.0,8850.0,8850.0,8850.0,140,-0.02209944751381221,-0.0059,0.08460000000000001,0.047,0.0034000000000000002,-0.03,0.0051,-0.0008,-0.013999999999999999,-0.0059,0.0002,0.0088,0.023,0.057999999999999996,0.1288
1992-02-29,8700.0,8725.0,8700.0,8725.0,8725.0,30,-0.01412429378531077,0.0109,0.0087,0.0647,0.0028000000000000004,-0.0038,0.0115,0.014499999999999999,-0.0063,0.0239,0.0217,0.0195,0.0554,0.0604,0.1198
1992-03-31,8950.0,8950.0,8940.0,8950.0,8950.0,110,0.025787965616045794,-0.026600000000000002,-0.0104,0.0355,0.0034000000000000002,-0.034300000000000004,-0.0361,-0.014199999999999999,-0.0212,0.0038,-0.019299999999999998,-0.0066,-0.015300000000000001,-0.0125,0.0051
1992-04-30,9175.0,9200.0,9125.0,9125.0,9125.0,150,0.019553072625698276,0.010700000000000001,-0.060599999999999994,0.0432,0.0032,-0.0163,0.005600000000000001,0.022000000000000002,0.056299999999999996,0.0373,0.0288,0.026099999999999998,0.0218,0.0202,0.0676
1992-05-31,9125.0,9150.0,9100.0,9100.0,9100.0,50,-0.002739726027397249,0.003,0.0040999999999999995,0.011899999999999999,0.0028000000000000004,0.0106,0.0063,0.0023,0.0040999999999999995,-0.0058,0.0203,0.0058,-0.0004,0.014499999999999999,0.0089
1992-06-30,9275.0,9300.0,9225.0,9225.0,9225.0,80,0.013736263736263687,-0.023399999999999997,-0.030699999999999998,0.0325,0.0032,-0.0345,-0.025699999999999997,-0.012,-0.0059,-0.025,-0.0176,-0.0083,0.0044,-0.020099999999999996,0.013500000000000002
1992-07-31,9500.0,9525.0,9475.0,9525.0,9525.0,90,0.03252032520325199,0.0377,-0.0051,-0.0055000000000000005,0.0031,0.0493,0.0447,0.0229,0.0559,0.046900000000000004,0.031,0.050199999999999995,0.04190000000000001,0.0335,-0.0123
1992-08-31,9150.0,9160.0,9125.0,9125.0,9125.0,240,-0.04199475065616798,-0.023799999999999998,-0.0014000000000000002,-0.0108,0.0026,-0.0108,-0.011000000000000001,-0.023700000000000002,-0.0378,-0.0103,-0.0178,-0.0264,-0.022799999999999997,-0.0359,-0.09230000000000001
1992-09-30,9400.0,9425.0,9350.0,9400.0,9400.0,150,0.03013698630136985,0.011899999999999999,0.0049,-0.0023,0.0026,0.0019,0.0275,0.0403,0.0225,0.0067,0.0096,0.0044,0.019,0.0159,-0.005600000000000001
1992-10-31,9525.0,9525.0,9475.0,9475.0,9475.0,60,0.007978723404255428,0.0102,0.021,-0.019799999999999998,0.0023,0.0231,0.0361,0.022000000000000002,0.0109,-0.0077,-0.0262,0.0109,0.0069,0.0182,0.012
1992-11-30,10800.0,10800.0,10725.0,10725.0,10725.0,60,0.13192612137203175,0.041299999999999996,0.0379,-0.014199999999999999,0.0023,0.042699999999999995,0.0605,0.057999999999999996,0.045899999999999996,0.024700000000000003,0.0141,0.0384,0.0275,0.0535,0.086
1992-12-31,11675.0,11750.0,11675.0,11750.0,11750.0,310,0.09557109557109555,0.015300000000000001,0.0167,0.0265,0.0028000000000000004,-0.0063,0.0128,0.0397,0.0294,0.0313,-0.0026,0.0344,0.0362,0.0362,0.041100000000000005
1993-01-31,12025.0,12100.0,12000.0,12100.0,12100.0,50,0.029787234042553123,0.009300000000000001,0.018500000000000003,0.059500000000000004,0.0023,-0.0263,0.0027,0.0191,0.0108,0.0102,0.0233,0.032,0.0346,0.0547,0.0968
1993-02-28,12400.0,12475.0,12350.0,12475.0,12475.0,90,0.030991735537190035,0.0012,-0.0349,0.0644,0.0022,-0.0426,-0.029500000000000002,0.0091,0.025099999999999997,0.0354,0.047599999999999996,0.038900000000000004,0.0362,0.0296,0.009899999999999999
1993-03-31,12600.0,12750.0,12600.0,12750.0,12750.0,60,0.022044088176352616,0.023,0.0023,0.011899999999999999,0.0025,0.0087,0.02,0.034300000000000004,0.0393,0.031200000000000002,0.0292,0.0208,0.0208,0.0215,0.0508
1993-04-30,12500.0,12700.0,12500.0,12650.0,12650.0,210,-0.007843137254901933,-0.0305,-0.0068000000000000005,0.0248,0.0024,-0.059800000000000006,-0.0482,-0.03,-0.0143,-0.0044,-0.010700000000000001,-0.0078000000000000005,-0.0246,-0.0174,0.0072
1993-05-31,14950.0,15000.0,14800.0,15000.0,15000.0,200,0.18577075098814233,0.028900000000000002,0.0208,-0.035,0.0022,0.044500000000000005,0.0326,0.0473,0.044199999999999996,0.018600000000000002,0.0197,0.0183,0.008100000000000001,0.0181,0.0072
1993-06-30,15850.0,15850.0,15400.0,15400.0,15400.0,320,0.026666666666666616,0.0031,-0.0026,0.027200000000000002,0.0025,-0.0206,-0.013999999999999999,0.0161,0.0026,0.0070999999999999995,0.0161,0.0216,0.023,0.032400000000000005,0.0432
1993-07-31,16000.0,16050.0,16000.0,16000.0,16000.0,80,0.03896103896103886,-0.0034000000000000002,0.009000000000000001,0.0282,0.0024,-0.0321,-0.0217,0.0025,-0.0036,0.0235,0.0106,0.0161,0.0209,0.0014000000000000002,0.0172
1993-08-31,17550.0,17600.0,17500.0,17525.0,17525.0,60,0.09531249999999991,0.0371,0.0014000000000000002,0.0014000000000000002,0.0025,0.0339,0.0463,0.027000000000000003,0.0421,0.0375,0.0447,0.0406,0.0407,0.0479,0.022000000000000002
1993-09-30,16650.0,16675.0,16625.0,16675.0,16675.0,50,-0.04850213980028528,-0.0012,0.0298,-0.0034999999999999996,0.0026,-0.0025,-0.0063,-0.0084,-0.0043,-0.0008,0.0181,0.0206,-0.0038,-0.0032,0.0092
1993-10-31,17150.0,17250.0,17100.0,17250.0,17250.0,120,0.034482758620689724,0.0141,0.0203,-0.0278,0.0022,0.0416,0.0478,0.0105,0.0144,-0.0007000000000000001,-0.0085,-0.0003,-0.006999999999999999,-0.0029,0.0077
1993-11-30,17250.0,17300.0,17250.0,17250.0,17250.0,130,0.0,-0.0189,-0.0113,-0.0066,0.0025,0.0102,-0.0017000000000000001,-0.0204,-0.0215,-0.022400000000000003,-0.0227,-0.0397,-0.030299999999999997,-0.0055000000000000005,-0.0317
1993-12-31,16325.0,16325.0,16275.0,16325.0,16325.0,100,-0.05362318840579705,0.0165,0.012,0.0027,0.0023,0.0045000000000000005,0.0204,0.0277,0.0388,0.0174,0.0192,0.0134,0.025,0.0209,0.021400000000000002
1994-01-31,16150.0,16450.0,16150.0,16200.0,16200.0,260,-0.007656967840735107,0.0287,0.0051,0.0128,0.0025,0.01,0.030299999999999997,0.038,0.0506,0.045899999999999996,0.0339,0.0441,0.009000000000000001,0.0276,0.0535
1994-02-28,15550.0,15650.0,15450.0,15450.0,15450.0,150,-0.04629629629629628,-0.0255,0.027999999999999997,-0.015600000000000001,0.0021,-0.0166,-0.0163,-0.0174,-0.0042,-0.0278,-0.027000000000000003,-0.043,-0.0432,-0.043,-0.0239
1994-03-31,16150.0,16150.0,15800.0,15925.0,15925.0,140,0.0307443365695792,-0.0478,-0.011399999999999999,0.0155,0.0027,-0.0527,-0.051,-0.039599999999999996,-0.0489,-0.0359,-0.041100000000000005,-0.0398,-0.0356,-0.023799999999999998,-0.0596
1994-04-30,15900.0,16150.0,15800.0,16100.0,16100.0,220,0.01098901098901095,0.0068000000000000005,-0.0092,0.0166,0.0027,0.0064,0.0066,0.0013,0.0109,0.015700000000000002,0.023399999999999997,0.0163,0.0139,0.016,0.0213
1994-05-31,16350.0,16350.0,16100.0,16100.0,16100.0,140,0.0,0.0058,-0.0212,0.006999999999999999,0.0031,0.0053,0.0025,0.024300000000000002,-0.0008,0.0262,0.0108,0.0067,-0.0168,0.0187,0.0043
1994-06-30,16250.0,16250.0,16100.0,16100.0,16100.0,50,0.0,-0.030299999999999997,-0.004,0.0167,0.0031,-0.038,-0.028999999999999998,-0.0282,-0.022000000000000002,-0.025699999999999997,-0.0161,-0.011899999999999999,-0.018799999999999997,-0.0366,-0.0175
1994-07-31,18950.0,19700.0,18950.0,19600.0,19600.0,380,0.21739130434782616,0.0282,-0.0176,0.005699999999999999,0.0028000000000000004,0.023,0.037000000000000005,0.0241,0.035,0.022799999999999997,0.048799999999999996,0.0366,0.0417,0.026000000000000002,0.015300000000000001
1994-08-31,19050.0,19100.0,19050.0,19100.0,19100.0,50,-0.025510204081632626,0.0401,0.0143,-0.025,0.0037,0.0617,0.0558,0.0371,0.04190000000000001,0.020499999999999997,0.0281,0.0342,0.0369,0.044199999999999996,0.0304
1994-09-30,18950.0,18950.0,18950.0,18950.0,18950.0,10,-0.007853403141361293,-0.0231,0.0311,-0.0184,0.0037,-0.0026,-0.0191,-0.022400000000000003,-0.0352,-0.0318,-0.0159,-0.024900000000000002,-0.037000000000000005,-0.0403,-0.0194
1994-10-31,20475.0,20475.0,20250.0,20250.0,20250.0,180,0.06860158311345654,0.0134,-0.0226,-0.0163,0.0038,0.023399999999999997,0.019299999999999998,0.0089,0.029900000000000003,0.0039000000000000003,0.043,0.0123,0.005,0.0016,-0.004699999999999999
1994-11-30,20650.0,20650.0,20525.0,20525.0,20525.0,70,0.013580246913580174,-0.0404,0.0031,-0.0073,0.0037,-0.025099999999999997,-0.027000000000000003,-0.056900000000000006,-0.0394,-0.0416,-0.022799999999999997,-0.035,-0.054400000000000004,-0.0374,-0.0397
1994-12-31,20400.0,20450.0,20400.0,20400.0,20400.0,150,-0.006090133982947665,0.0086,0.0019,-0.0009,0.0044,0.008,0.025699999999999997,0.0109,0.013600000000000001,0.0143,0.006999999999999999,0.0207,0.0062,0.0105,0.0072
1995-01-31,24000.0,24650.0,24000.0,24600.0,24600.0,400,0.2058823529411764,0.018000000000000002,-0.0344,0.025099999999999997,0.0042,0.0143,0.028300000000000002,0.015600000000000001,0.0109,0.025,0.028300000000000002,0.0246,0.0426,0.0508,0.0253
1995-02-28,22375.0,22375.0,22225.0,22275.0,22275.0,280,-0.09451219512195119,0.0363,-0.0066,0.0109,0.004,0.0348,0.039900000000000005,0.044500000000000005,0.05,0.042699999999999995,0.0276,0.031200000000000002,0.042800000000000005,0.0641,0.0492
1995-03-31,22800.0,22800.0,22550.0,22650.0,22650.0,110,0.01683501683501687,0.0219,-0.0021,-0.0208,0.0046,0.0297,0.0259,0.0352,0.036000000000000004,0.0253,0.0374,0.0127,0.0022,0.0077,0.0139
1995-04-30,21650.0,21650.0,21500.0,21600.0,21600.0,130,-0.04635761589403975,0.021099999999999997,-0.0049,0.017,0.0044,0.0171,0.0282,0.0246,0.0342,0.0127,0.0379,0.0203,0.0236,0.0391,0.0592
1995-05-31,22450.0,22700.0,22300.0,22700.0,22700.0,150,0.05092592592592582,0.028999999999999998,-0.0252,0.0227,0.0054,0.0337,0.035,0.0181,0.0304,0.0371,0.039,0.0487,0.0529,0.049,0.0463
1995-06-30,23500.0,23500.0,23450.0,23450.0,23450.0,70,0.033039647577092435,0.027200000000000002,0.0315,-0.0254,0.004699999999999999,0.0461,0.0362,0.0235,0.0368,0.0059,0.0147,0.0239,0.0194,0.0296,0.024900000000000002
1995-07-31,24300.0,24750.0,24300.0,24750.0,24750.0,160,0.05543710021321968,0.037200000000000004,0.0206,-0.0159,0.0045000000000000005,0.041299999999999996,0.0397,0.042,0.0475,0.0429,0.0382,0.027000000000000003,0.04190000000000001,0.0379,0.0404
1995-08-31,25450.0,25500.0,25400.0,25500.0,25500.0,60,0.030303030303030276,0.0055000000000000005,0.013600000000000001,0.0281,0.004699999999999999,0.0044,-0.0028000000000000004,0.0040999999999999995,0.0109,0.001,0.0172,0.0241,0.0353,0.0369,0.046
1995-09-30,29350.0,29400.0,29350.0,29400.0,29400.0,60,0.15294117647058814,0.0335,-0.022000000000000002,-0.0005,0.0043,0.0527,0.0441,0.022000000000000002,0.029500000000000002,0.022000000000000002,0.0416,0.0333,0.042,0.0467,0.0416
1995-10-31,29500.0,29550.0,29500.0,29500.0,29500.0,100,0.00340136054421758,-0.0152,-0.038,-0.0051,0.004699999999999999,0.0038,-0.0163,0.011699999999999999,-0.0408,0.0022,-0.0134,-0.0338,-0.022799999999999997,-0.0327,-0.0276
1995-11-30,31400.0,31700.0,31300.0,31300.0,31300.0,300,0.0610169491525423,0.039599999999999996,-0.0111,0.0058,0.0042,0.0479,0.0501,0.0149,0.044800000000000006,0.039900000000000005,0.0538,0.0404,0.0555,0.0452,0.0441
1995-12-31,32250.0,32250.0,32100.0,32100.0,32100.0,130,0.025559105431310014,0.0103,0.0072,0.0018,0.0049,0.0024,0.020099999999999996,0.0104,0.011200000000000002,0.0347,0.028999999999999998,0.0083,0.0128,0.0155,0.018600000000000002
1996-01-31,32000.0,32000.0,31700.0,31900.0,31900.0,410,-0.006230529595015577,0.0226,-0.0273,0.004,0.0043,0.030299999999999997,0.0361,0.0129,0.0301,0.0285,0.0262,0.016399999999999998,0.0276,0.0288,0.0217
1996-02-29,35700.0,35700.0,35400.0,35500.0,35500.0,230,0.11285266457680243,0.013300000000000001,0.0178,-0.010700000000000001,0.0039000000000000003,0.0125,0.018799999999999997,0.035,0.0184,0.0151,0.0168,0.0068000000000000005,0.0176,0.0242,0.0116
1996-03-31,33950.0,33950.0,33850.0,33850.0,33850.0,70,-0.04647887323943667,0.0073,0.0151,0.0036,0.0039000000000000003,0.0017000000000000001,0.0054,0.0115,0.0369,0.0042,0.0288,0.03,0.009899999999999999,0.0197,0.0066
1996-04-30,33500.0,33500.0,33500.0,33500.0,33500.0,30,-0.010339734121122546,0.0206,0.052199999999999996,-0.0405,0.0046,0.026600000000000002,0.024399999999999998,0.0461,0.0319,0.0222,0.0113,0.019,-0.009399999999999999,-0.0004,0.0154
1996-05-31,30100.0,30500.0,30000.0,30500.0,30500.0,480,-0.08955223880597019,0.0236,0.0318,-0.0089,0.0042,0.0425,0.0329,0.0253,0.008100000000000001,0.0063,0.0182,0.025099999999999997,0.029500000000000002,0.0285,0.0354
1996-06-30,30500.0,30700.0,30400.0,30700.0,30700.0,110,0.006557377049180246,-0.011399999999999999,-0.039900000000000005,0.023799999999999998,0.004,0.0005,-0.0044,-0.013300000000000001,-0.0176,-0.0067,0.0,-0.0181,0.005,-0.0069,0.0029
1996-07-31,30700.0,30900.0,30500.0,30900.0,30900.0,260,0.006514657980456029,-0.059699999999999996,-0.0431,0.051399999999999994,0.0045000000000000005,-0.0649,-0.057699999999999994,-0.0684,-0.040999999999999995,-0.0333,-0.048799999999999996,-0.0464,-0.031400000000000004,-0.0492,-0.0537
1996-08-31,31200.0,31300.0,31000.0,31300.0,31300.0,180,0.012944983818770295,0.0277,0.0246,-0.0074,0.0040999999999999995,0.0179,0.027999999999999997,0.0378,0.0342,0.0403,0.0533,0.0337,0.0327,0.0298,0.053
1996-09-30,32200.0,32300.0,32150.0,32150.0,32150.0,70,0.02715654952076685,0.0501,-0.0098,-0.027000000000000003,0.0044,0.0713,0.0679,0.045899999999999996,0.0441,0.0404,0.023,0.045700000000000005,0.0269,0.035,0.0451
1996-10-31,32350.0,32400.0,32350.0,32400.0,32400.0,40,0.007776049766718529,0.0086,-0.0444,0.049400000000000006,0.0042,-0.0031,0.013600000000000001,-0.0046,0.0158,0.031400000000000004,0.0541,0.044199999999999996,0.0374,0.0387,0.0207
1996-11-30,33000.0,33200.0,33000.0,33200.0,33200.0,60,0.024691358024691468,0.0625,-0.0405,0.0139,0.0040999999999999995,0.0684,0.0658,0.07,0.06280000000000001,0.0797,0.0658,0.0748,0.0766,0.0552,0.0707
1996-12-31,34400.0,34400.0,34000.0,34100.0,34100.0,290,0.027108433734939652,-0.017,0.0317,0.0132,0.0046,-0.0163,-0.0216,-0.0018,-0.002,-0.0171,-0.013999999999999999,-0.015300000000000001,-0.0055000000000000005,0.0058,-0.0002
1997-01-31,34400.0,34800.0,34400.0,34800.0,34800.0,120,0.02052785923753664,0.0499,-0.0194,-0.0146,0.0045000000000000005,0.0719,0.0643,0.0387,0.0525,0.0519,0.0356,0.034,0.0475,0.0335,0.054400000000000004
1997-02-28,35500.0,35550.0,35350.0,35500.0,35500.0,130,0.02011494252873569,-0.0049,-0.032,0.056900000000000006,0.0039000000000000003,-0.0032,-0.0006,-0.0132,-0.013999999999999999,-0.01,0.0152,0.0184,0.0276,0.0346,0.038599999999999995
1997-03-31,37500.0,37500.0,36200.0,36200.0,36200.0,420,0.019718309859154903,-0.050300000000000004,-0.0034999999999999996,0.034,0.0043,-0.0733,-0.0388,-0.0388,0.0012,-0.0339,-0.042,-0.048,-0.0496,-0.039900000000000005,-0.0381
1997-04-30,38000.0,38000.0,37900.0,38000.0,38000.0,200,0.04972375690607733,0.0404,-0.057800000000000004,0.0007000000000000001,0.0043,0.0761,0.0546,0.021,0.023700000000000002,0.056100000000000004,0.0374,0.0279,0.049100000000000005,0.0113,0.001
1997-05-31,42200.0,43000.0,42200.0,43000.0,43000.0,80,0.13157894736842102,0.0674,0.0519,-0.0412,0.0049,0.0815,0.0552,0.09269999999999999,0.06570000000000001,0.0711,0.053899999999999997,0.059800000000000006,0.0557,0.0796,0.0587
1997-06-30,47500.0,47500.0,47000.0,47200.0,47200.0,120,0.0976744186046512,0.040999999999999995,0.0124,0.0159,0.0037,0.0433,0.044800000000000006,0.0374,0.0235,0.0562,0.0453,0.0482,0.0412,0.053899999999999997,0.0434
1997-07-31,47500.0,47500.0,47200.0,47200.0,47200.0,130,0.0,0.0733,-0.0273,0.0029,0.0043,0.0705,0.0738,0.08900000000000001,0.08039999999999999,0.0911,0.0978,0.0571,0.0762,0.0701,0.0645
1997-08-31,41700.0,41700.0,41300.0,41500.0,41500.0,150,-0.12076271186440679,-0.0415,0.0731,0.012,0.0040999999999999995,-0.0593,-0.0537,-0.0235,-0.023799999999999998,-0.029500000000000002,-0.0308,-0.04,-0.0021,-0.0154,-0.011899999999999999
